date,factor_name,long_return,short_return,long_short,cumulative
2025-12-01,size,0.06245740813892889,0.023867188361406937,0.03859021977752195,1.2106005333792806
2026-01-01,size,0.0371660438720393,-0.00015326105176005717,0.037319304923799354,1.2557793038253762
2026-02-01,size,-0.08164769364125972,-0.06907241207010656,-0.012575281571153158,1.2399875254885453
2026-03-01,size,0.0,0.0,0.0,1.2399875254885453
2024-10-01,value,0.0711877938436973,0.0133512280592326,0.0578365657844647,1.0578365657844646
2024-11-01,value,-0.02639716359180673,-0.06746703236066313,0.041069868768856405,1.1012817747201304
2024-12-01,value,-0.02139210413959003,0.04018097215768582,-0.06157307629727585,1.0334724679804885
2025-01-01,value,0.009978677247502461,-0.00018913737787395793,0.01016781462537642,1.0439806244553445
2025-02-01,value,-0.016477575861273117,-0.04937517940121719,0.03289760353994407,1.0783250851420596
2025-03-01,value,-0.0546494956957912,0.017452019132477768,-0.07210151482826897,1.000576213025995
2025-04-01,value,0.03895275711222985,0.05529259272499447,-0.01633983561276462,0.9842269621871076
2025-05-01,value,0.05234054610403418,0.027338151807956835,0.025002394296077347,1.00883499277254
2025-06-01,value,0.013376465048497833,-0.007494195536082907,0.02087066058458074,1.0298900454925437
2025-07-01,value,0.0729248987678517,0.012116240151377128,0.06080865861647457,1.0925162776814052
2025-08-01,value,0.029915776830012442,0.02624920608744803,0.003666570742564412,1.0965220659009274
2025-09-01,value,-0.0030062721276462845,-0.011008786455472772,0.008002514327826487,1.1052969994440773
2025-10-01,value,0.04472602087778272,0.012871506942565525,0.03185451393521719,1.1405056981154222
2025-11-01,value,0.012823351095739175,-0.008979878938867982,0.021803230034607157,1.165372406207213
2025-12-01,value,0.06120401229215006,0.007912272290660678,0.05329174000148939,1.227477129483718
2026-01-01,value,0.0468327253876976,0.048372720031830053,-0.0015399946441324512,1.225586821278518
2026-02-01,value,-0.04799661254242359,-0.08931021573596497,0.041313603193541375,1.276220228892052
2026-03-01,value,0.0,0.0,0.0,1.276220228892052
2022-03-01,volatility,-0.02165947686512839,-0.11022281469579795,0.08856333783066955,1.0885633378306696
2022-04-01,volatility,-0.0018133291855313767,0.008317491501982646,-0.010130820687514024,1.0775352978481054
2022-05-01,volatility,-0.04720165405643149,-0.15988769310480413,0.11268603904837265,1.1989584824974169
2022-06-01,volatility,0.037240674398745566,0.1542752604755526,-0.11703458607680702,1.058638872775055
2022-07-01,volatility,-0.02128967812931797,-0.011444873627985696,-0.009844804501332273,1.048216780035074
2022-08-01,volatility,-0.08174326980982345,-0.10894987128034261,0.027206601470519166,1.076735196224199
2022-09-01,volatility,0.07569227381375479,0.11369158115525058,-0.03799930734149578,1.03582000457747
2022-10-01,volatility,0.05766058992505077,0.05948866911581085,-0.0018280791907600725,1.0339264435817288
2022-11-01,volatility,-0.015832574920285572,-0.09494915345574369,0.07911657853545812,1.1157271662552497
2022-12-01,volatility,0.00032642700299657994,0.17083114612632744,-0.17050471912333087,0.9254904191546285
2023-01-01,volatility,-0.03383708013794975,-0.006400035233337711,-0.027437044904612035,0.9000976969654947
2023-02-01,volatility,0.013038665776730263,0.015550244441106406,-0.002511578664376144,0.8978370307939421
2023-03-01,volatility,0.02377968264676495,-0.030000030824409673,0.05377971347117463,0.9461224490538505
2023-04-01,volatility,-0.05197858917671944,0.04780847043671671,-0.09978705961343615,0.8517116718285037
2023-05-01,volatility,0.04095645486190694,0.11452222147272591,-0.07356576661081897,0.7890548497590576
2023-06-01,volatility,0.0077767989568253105,0.08457984852541936,-0.07680304956859405,0.7284530310206732
2023-07-01,volatility,-0.02454508660052269,-0.03554647047666669,0.011001383876144003,0.7364670224506722
2023-08-01,volatility,-0.036244589900810587,-0.06212721475418289,0.025882624853372307,0.7555287221096431
2023-09-01,volatility,0.000485598954793844,-0.07629047819154551,0.07677607714633936,0.8135352535646081
2023-10-01,volatility,0.0535214268370134,0.15170773060296497,-0.09818630376595157,0.733657234033803
2023-11-01,volatility,0.01987218513764481,0.11771747272650318,-0.09784528758885837,0.6618723309781191
2023-12-01,volatility,0.010938920698268085,-0.010938360650627196,0.02187728134889528,0.6763522981799766
2024-01-01,volatility,0.02070956428255627,0.09443179172424385,-0.07372222744168758,0.6264901002228442
2024-02-01,volatility,0.029966839331465482,0.06936454440922743,-0.03939770507776194,0.6018078280201271
2024-03-01,volatility,-0.03147110424162385,-0.04704151248182754,0.015570408240203677,0.6111782215845508
2024-04-01,volatility,0.026242246334654194,0.04325251435225415,-0.017010268017599955,0.6007819162288776
2024-05-01,volatility,-0.0016353312689882354,0.01505538250038724,-0.016690713769375476,0.5907544372272845
2024-06-01,volatility,0.043808346108900366,0.0007933067945192128,0.04301503931438115,0.6161657625697612
2024-07-01,volatility,0.04631774653373296,0.014222986654952306,0.03209475987878065,0.6359414547649634
2024-08-01,volatility,0.012695047189537319,0.06009698877772779,-0.047401941588190465,0.6057965950726858
2024-09-01,volatility,-0.009193650736784291,-0.007583523204832262,-0.0016101275319520291,0.6048211852961964
2024-10-01,volatility,0.05301569464264053,0.10955207406390796,-0.05653637942126743,0.57062678528227
2024-11-01,volatility,-0.058652497120795885,-0.04156221565955317,-0.017090281461242716,0.5608746129124719
2024-12-01,volatility,0.023610763359197262,0.05175768222644405,-0.028146918867246788,0.545087720688126
2025-01-01,volatility,0.04529071915986513,-0.05782619127440965,0.10311691043427477,0.6012954823611466
2025-02-01,volatility,0.0025007619339850024,-0.09361793182040644,0.09611869375439144,0.6590912186861168
2025-03-01,volatility,-0.025235231957873965,0.014538943220376566,-0.039774175178250534,0.6328764090956485
2025-04-01,volatility,0.005902420357108745,0.11637160443312189,-0.11046918407601315,0.562963068561895
2025-05-01,volatility,-0.007005044785454588,0.1097825752276736,-0.11678762001312819,0.49721595162926385
2025-06-01,volatility,-0.003928263892638301,0.06617105221878374,-0.07009931611142203,0.46236145346036256
2025-07-01,volatility,0.015254293176570267,0.032464711138111814,-0.01721041796154155,0.4544040195970039
2025-08-01,volatility,0.0034305516130598355,0.06635774160839997,-0.06292718999534012,0.425809651521177
2025-09-01,volatility,-0.04225754592129334,0.046041366608995986,-0.08829891253028932,0.3882111223469556
2025-10-01,volatility,0.03745977081498897,0.0011071758559013196,0.03635259495908765,0.40232360403624734
2025-11-01,volatility,-0.021663099236332636,0.033631588900014726,-0.055294688136347366,0.3800772458211717
2025-12-01,volatility,0.0374822609179184,0.03872805445869808,-0.0012457935407796843,0.37960374804333036
2026-01-01,volatility,0.05807634170733118,0.0355393240971245,0.02253701761020668,0.3881588843978833
2026-02-01,volatility,-0.062162389495205035,-0.1002898876404328,0.03812749814522777,0.4029584115428173
2026-03-01,volatility,0.0,0.0,0.0,0.4029584115428173
